time,pos_actual,u_in,p_a_actual,p_b_actual,p_p_actual,ps-pos:1,ps-QA:1,ps-QB:1,ps-dist:1,ps-force:1,ps-pA:1,ps-pB:1,ps-pP:1,ps-uout:1,ps-vel:1
24.64149943,0.03044516,0.249531257,5509401.754,2753613.776,14037868.32,0.030136862,6.90909E-08,-1.53673E-06,0.180136862,25605.72892,15414866.64,3692046.443,15422329.6,0.311194268,0.008478622
24.64161572,0.030445144,0.249531257,5509370.038,2753549.325,14037818.57,0.030137849,1.08259E-07,-1.53219E-06,0.180137849,25580.62034,15403837.17,3694789.146,15422282.04,0.3101599,0.008489157
24.641732,0.030445128,0.249531257,5509338.322,2753484.874,14037768.81,0.030138836,1.36259E-07,-1.52765E-06,0.180138836,25555.52293,15392816.9,3697537.348,15422233.27,0.309124255,0.008499699
24.6418934,0.030445106,0.249531257,5509294.301,2753395.419,14037699.75,0.030140209,1.67069E-07,-1.52132E-06,0.180140209,25520.68847,15377526.73,3701360.818,15422164.47,0.307684732,0.008514251
24.6420548,0.030445083,0.249531257,5509250.281,2753305.965,14037630.69,0.030141585,1.92558E-07,-1.51497E-06,0.180141585,25485.84276,15362237.42,3705194.835,15422094.88,0.306242793,0.008528727
24.64234587,0.030445043,0.249531257,5509170.891,2753144.635,14037506.14,0.030144071,2.30591E-07,-1.50348E-06,0.180144071,25422.94708,15334653.42,3712135.938,15421968.52,0.303636264,0.008554587
24.64271089,0.030444993,0.249531257,5509071.333,2752942.321,14037349.96,0.030147199,2.69384E-07,-1.489E-06,0.180147199,25343.95298,15300029.86,3720888.066,15421809.94,0.300356813,0.008586216
24.64307592,0.030444942,0.249531257,5508971.776,2752740.007,14037193.77,0.030150339,3.01832E-07,-1.47442E-06,0.180150339,25264.80446,15265359.33,3729692.333,15421652.49,0.297065647,0.008616773
24.64352019,0.030444881,0.249531257,5508850.6,2752493.764,14037003.67,0.030154175,3.35443E-07,-1.45657E-06,0.180154175,25168.24797,15223088.45,3740476.632,15421463.71,0.293044505,0.008652124
24.64396447,0.030444819,0.249531257,5508729.425,2752247.52,14036813.57,0.030158027,3.64286E-07,-1.43858E-06,0.180158027,25071.44458,15180735.03,3751333.384,15421278.98,0.289007058,0.008685359
24.6445175,0.030444743,0.249531257,5508578.591,2751941.007,14036576.94,0.03016284,3.95128E-07,-1.41602E-06,0.18016284,24950.61269,15127901.43,3764943.772,15421055.73,0.283959676,0.008723401
24.64507052,0.030444666,0.249531257,5508427.757,2751634.495,14036340.31,0.030167674,4.21532E-07,-1.39327E-06,0.180167674,24829.4291,15074948.17,3778655.367,15420840.61,0.278889442,0.008757746
24.64585383,0.030444558,0.249531257,5508214.112,2751200.341,14036005.14,0.030174551,4.52894E-07,-1.36072E-06,0.180174551,24657.22479,14999756.18,3798238.434,15420550.79,0.271671852,0.008801189
24.64686515,0.030444418,0.249531257,5507938.28,2750639.816,14035572.41,0.030183477,4.85053E-07,-1.31818E-06,0.180183477,24433.98917,14902375.19,3823784.96,15420203.24,0.262297575,0.008851211
24.64832529,0.030444216,0.249531257,5507540.034,2749830.53,14034947.64,0.030196446,5.18523E-07,-1.25578E-06,0.180196446,24110.01726,14761224.76,3861155.773,15419754.48,0.248669647,0.008912965
24.65064103,0.030443896,0.249531257,5506908.425,2748547.023,14033956.77,0.030217157,5.47711E-07,-1.15471E-06,0.180217157,23593.1688,14536411.68,3921433.124,15419165.59,0.226891275,0.008973605
24.65462509,0.030443345,0.249531257,5505821.791,2746338.848,14032252.05,0.030252851,5.47336E-07,-9.76122E-07,0.180252851,22702.53582,14149906.32,4026950.24,15418464.17,0.189270495,0.008944895
24.65860915,0.030442794,0.249531257,5504735.157,2744130.673,14030547.33,0.03028812,5.00801E-07,-7.94001E-07,0.18028812,21821.29822,13768454.18,4133147.037,15418092.56,0.151966379,0.008760168
24.66259321,0.030442242,0.249531257,5503648.523,2741922.498,14028842.62,0.030322343,4.22179E-07,-6.11832E-07,0.180322343,20963.76032,13398073.81,4238001.841,15417974.72,0.115642816,0.008419788
24.66657727,0.030441691,0.249531257,5502561.889,2739714.322,14027137.9,0.030354905,3.20523E-07,-4.33423E-07,0.180354905,20144.52631,13044917.83,4339462.54,15418048.16,0.080958185,0.007926633
24.67056133,0.03044114,0.249531257,5501475.255,2737506.147,14025433.18,0.030385284,2.05049E-07,-2.6262E-07,0.180385284,19376.15367,12714288.73,4435722.982,15418262.06,0.048519008,0.007323216
24.67454539,0.030440589,0.249531257,5500388.621,2735297.972,14023728.46,0.030413074,8.3892E-08,-1.02886E-07,0.180413074,18668.50312,12410305.82,4525327.702,15418573.15,0.018819096,0.006627559
24.67731303,0.030440206,0.249531257,5499633.761,2733764.003,14022544.23,0.03043069,1.19894E-10,-2.6147E-11,0.18043069,18216.788,12216538.49,4583020.037,15418825.93,1.00824E-12,0.006109524
24.67731303,0.030440206,0.249531257,5499633.761,2733764.003,14022544.23,0.03043069,-4.65569E-18,4.38471E-18,0.18043069,18216.788,12216538.49,4583020.037,15418825.93,-5.18295E-13,0.006109524
24.67825095,0.030440076,0.249531257,5499377.946,2733244.156,14022142.91,0.030436251,-5.31749E-08,5.0164E-08,0.180436251,18073.0876,12154961,4601488.745,15418927.15,-0.005934671,0.005928629
24.6801268,0.030439817,0.249531257,5498866.316,2732204.461,14021340.26,0.030447031,-1.5541E-07,1.47095E-07,0.180447031,17793.19324,12035076.36,4637549.319,15419147.65,-0.01743098,0.005565088
24.68200265,0.030439558,0.249531257,5498354.687,2731164.766,14020537.61,0.030457125,-2.50031E-07,2.37399E-07,0.180457125,17528.54108,11921819.84,4671821.869,15419397.53,-0.02817669,0.005196208
24.6848166,0.030439168,0.249531257,5497587.195,2729605.129,14019333.57,0.030470957,-3.7793E-07,3.60424E-07,0.180470957,17161.0484,11764730.02,4719729.702,15419800.76,-0.042873349,0.004634924
24.68993141,0.030438461,0.249531257,5496192.156,2726770.235,14017145.02,0.030492046,-5.68783E-07,5.46251E-07,0.180492046,16586.32543,11519557.03,4795561.057,15420541.25,-0.065207161,0.0036114
24.69504621,0.030437753,0.249531257,5494797.116,2723935.342,14014956.47,0.030507848,-7.08565E-07,6.84287E-07,0.180507848,16136.00632,11328045.03,4856146.937,15421216.4,-0.081916014,0.002567419
24.70016102,0.030437046,0.249531257,5493402.077,2721100.449,14012767.93,0.030518207,-7.99567E-07,7.75208E-07,0.180518207,15817.3346,11193085.6,4900294.035,15421768.61,-0.092992293,0.001483264
24.70417984,0.03043649,0.249531257,5492305.961,2718873.006,14011048.33,0.030522387,-8.3744E-07,8.13412E-07,0.180522387,15664.96345,11129016.1,4922561.684,15422097.7,-0.097677015,0.000596905
24.70819866,0.030435934,0.249531257,5491209.846,2716645.564,14009328.74,0.030522908,-8.45293E-07,8.21548E-07,0.180522908,15605.18492,11104477.64,4932953.841,15422325.22,-0.098701789,-0.000337514
24.71221748,0.030435378,0.249531257,5490113.731,2714418.122,14007609.15,0.030519598,-8.22023E-07,7.98397E-07,0.180519598,15644.14412,11122018.01,4930569.038,15422445.19,-0.095908939,-0.001309681
24.7162363,0.030434822,0.249531257,5489017.615,2712190.679,14005889.56,0.03051234,-7.66178E-07,7.42665E-07,0.18051234,15786.71889,11183654.82,4914680.913,15422452.13,-0.089146579,-0.002302585
24.72025513,0.030434266,0.249531257,5487921.5,2709963.237,14004169.96,0.030501073,-6.76306E-07,6.53357E-07,0.180501073,16036.45784,11290845.08,4884752.847,15422341.06,-0.078315349,-0.003304081
24.72427395,0.03043371,0.249531257,5486825.385,2707735.795,14002450.37,0.030485848,-5.51237E-07,5.30059E-07,0.180485848,16394.26102,11443949.42,4840604.716,15422107.97,-0.063404075,-0.004272927
24.72910336,0.030433042,0.249531257,5485508.185,2705059.082,14000383.94,0.03046261,-3.5395E-07,3.37923E-07,0.18046261,16962.88957,11686822.2,4769239.997,15421663.65,-0.040286615,-0.005350754
24.73393277,0.030432374,0.249531257,5484190.986,2702382.37,13998317.51,0.03043448,-1.06373E-07,1.00684E-07,0.18043448,17673.55585,11990005.15,4679066.931,15421041.86,-0.011953254,-0.006298519
24.73576142,0.030432121,0.249531257,5483692.231,2701368.839,13997535.06,0.030422691,-7.10791E-11,2.1979E-11,0.180422691,17976.85437,12119331.01,4640385.042,15420761.62,-1.5191E-12,-0.006614762
24.73576142,0.030432121,0.249531257,5483692.231,2701368.839,13997535.06,0.030422691,1.65762E-18,-1.96522E-18,0.180422691,17976.85437,12119331.01,4640385.042,15420761.62,3.54978E-13,-0.006614762
24.7368057,0.030431977,0.249531257,5483407.406,2700790.04,13997088.22,0.030415613,3.32318E-08,-3.97739E-08,0.180415613,18160.386,12197573.47,4616920.886,15420599.48,0.00720261,-0.00677779
24.73889428,0.030431688,0.249531257,5482837.757,2699632.442,13996194.56,0.030401133,9.8767E-08,-1.20641E-07,0.180401133,18536.99987,12358109.49,4568718.927,15420284.55,0.021961578,-0.007088233
24.74098285,0.030431399,0.249531257,5482268.108,2698474.844,13995300.89,0.030386036,1.63454E-07,-2.04247E-07,0.180386036,18931.91927,12526410.85,4518067.74,15419986.42,0.037389163,-0.007368891
24.7454711,0.030430778,0.249531257,5481043.959,2695987.222,13993380.43,0.030351849,2.94726E-07,-3.90398E-07,0.180351849,19833.58822,12910531.32,4402040.671,15419391.33,0.072401345,-0.007864919
24.74995934,0.030430157,0.249531257,5479819.811,2693499.601,13991459.98,0.030315742,4.07418E-07,-5.81648E-07,0.180315742,20795.40617,13320042.78,4277708.151,15418857.89,0.109426045,-0.008224887
24.75444759,0.030429536,0.249531257,5478595.663,2691011.98,13989539.53,0.030278257,4.90907E-07,-7.73586E-07,0.180278257,21802.33038,13748430.4,4146876.986,15418399.2,0.147813297,-0.008478635
24.75893584,0.030428916,0.249531257,5477371.514,2688524.359,13987619.08,0.030239854,5.32697E-07,-9.62647E-07,0.180239854,22840.70554,14189755.16,4011116.007,15418042.32,0.187025226,-0.008633916
24.76342408,0.030428295,0.249531257,5476147.366,2686036.738,13985698.63,0.030200966,5.1431E-07,-1.14598E-06,0.180200966,23896.64009,14637923.24,3871933.69,15417828.73,0.226608893,-0.00869513
24.76791233,0.030427674,0.249531257,5474923.218,2683549.116,13983778.18,0.030162018,3.93964E-07,-1.32117E-06,0.180162018,24954.7154,15086071.95,3730839.368,15417833.01,0.266146692,-0.008660528
24.7713251,0.030427202,0.249531257,5473992.4,2681657.579,13982317.9,0.030132656,-3.95093E-08,-1.44757E-06,0.180132656,25742.5276,15418268.42,3623318.77,15418268.42,0.295905779,-0.008563207
24.7713251,0.030427202,0.249531257,5473992.4,2681657.579,13982317.9,0.030132656,-3.52254E-12,-1.44757E-06,0.180132656,25742.5276,15418268.42,3623318.77,15418268.42,0.295905779,-0.008563207
24.77132517,0.030427202,0.249531257,5473992.38,2681657.539,13982317.87,0.030132656,-2.01256E-09,-1.44757E-06,0.180132656,25742.54388,15418275.27,3623316.526,15418268.43,0.295906397,-0.008563204
24.77132531,0.030427202,0.249531257,5473992.341,2681657.46,13982317.81,0.030132654,-3.44374E-09,-1.44758E-06,0.180132654,25742.57646,15418288.98,3623312.038,15418268.46,0.295907633,-0.008563199
24.77132603,0.030427202,0.249531257,5473992.147,2681657.065,13982317.51,0.030132648,-7.21247E-09,-1.4476E-06,0.180132648,25742.73929,15418357.52,3623289.597,15418268.58,0.295913811,-0.008563172
24.77132762,0.030427201,0.249531257,5473991.713,2681656.183,13982316.83,0.030132635,-1.22948E-08,-1.44766E-06,0.180132635,25743.10299,15418510.59,3623239.465,15418268.86,0.295927612,-0.008563112
24.77133342,0.030427201,0.249531257,5473990.131,2681652.968,13982314.34,0.030132585,-2.14952E-08,-1.44787E-06,0.180132585,25744.4286,15419068.43,3623056.678,15418269.89,0.295977934,-0.008562894
24.77133922,0.0304272,0.249531257,5473988.548,2681649.752,13982311.86,0.030132535,-2.80073E-08,-1.44808E-06,0.180132535,25745.75366,15419626.01,3622873.893,15418270.95,0.296028253,-0.008562675
24.77136694,0.030427196,0.249531257,5473980.987,2681634.386,13982300,0.030132298,-4.82282E-08,-1.44908E-06,0.180132298,25752.08118,15422288.2,3622000.441,15418276.17,0.296268698,-0.008561626
24.77143332,0.030427187,0.249531257,5473962.882,2681597.595,13982271.6,0.03013173,-7.76583E-08,-1.45148E-06,0.18013173,25767.2097,15428651.5,3619909.342,15418289.43,0.296844255,-0.008559099
24.77155986,0.030427169,0.249531257,5473928.369,2681527.461,13982217.45,0.030130647,-1.14697E-07,-1.45604E-06,0.180130647,25795.99174,15440753.12,3615923.705,15418316.45,0.297940948,-0.008554227
24.77180719,0.030427135,0.249531257,5473860.912,2681390.379,13982111.62,0.030128532,-1.65334E-07,-1.46493E-06,0.180128532,25852.08709,15464326.44,3608135.975,15418373.33,0.300082607,-0.00854452
24.77228526,0.030427069,0.249531257,5473730.521,2681125.409,13981907.07,0.030124452,-2.36113E-07,-1.482E-06,0.180124452,25960.03492,15509655.12,3593093.057,15418492.21,0.30421483,-0.008525052
24.77314857,0.03042695,0.249531257,5473495.056,2680646.915,13981537.67,0.030117109,-3.32471E-07,-1.51248E-06,0.180117109,26153.6018,15590844.35,3565967.538,15418722.98,0.311650511,-0.008486893
24.77463535,0.030426744,0.249531257,5473089.544,2679822.864,13980901.5,0.03010455,-4.64225E-07,-1.56388E-06,0.18010455,26483.02774,15728789.69,3519414.221,15419141.28,0.32436684,-0.008407823
24.77712304,0.0304264,0.249531257,5472411.039,2678444.058,13979837.05,0.030083851,-6.4787E-07,-1.64663E-06,0.180083851,27022.19814,15953991.28,3442217.894,15419851.45,0.345337404,-0.008232638
24.7812066,0.030425835,0.249531257,5471297.266,2676180.733,13978089.76,0.030051018,-9.14994E-07,-1.77272E-06,0.180051018,27868.60855,16305993.33,3318372.135,15420980.15,0.378656006,-0.007848287
24.78529016,0.03042527,0.249531257,5470183.493,2673917.409,13976342.47,0.030020009,-1.15934E-06,-1.88561E-06,0.180020009,28657.11224,16631922.39,3199496.633,15422039.38,0.410184156,-0.007338655
24.78937372,0.030424705,0.249531257,5469069.72,2671654.084,13974595.17,0.029991382,-1.38427E-06,-1.98413E-06,0.179991382,29373.58283,16925848.1,3087491.65,15423024.8,0.439373116,-0.006681968
